,two_year_recid,race,sex,age,c_charge_degree,priors_count,length_of_stay
4284,1,0,0,1,1,2,0.06023694192091342
4285,1,0,1,2,1,1,-0.26593712991571977
4286,0,0,1,1,0,2,-0.20763548422511383
4287,0,1,0,1,1,1,-0.357328898836129
4288,1,1,0,1,1,1,0.2469597801462324
4289,1,0,1,1,1,2,-0.356541038759229
4290,1,0,1,1,0,2,-0.3596924790668293
4291,1,1,0,0,0,1,-0.35811675891302913
4292,0,0,1,1,1,2,-0.10915297461260383
4293,0,1,1,1,1,1,-0.3596924790668293
4294,1,0,1,0,1,2,0.2895042242988367
4295,0,0,1,2,0,2,0.8780357017431967
4296,1,0,1,1,1,2,1.0647585399685155
4297,0,1,0,2,0,0,-0.36363177945132974
4298,0,1,1,1,1,0,-0.3730861003741307
4299,0,0,1,1,1,1,-0.3202994752218253
4300,0,0,1,0,1,1,-0.36363177945132974
4301,0,1,0,1,1,2,-0.3549653186054288
4302,1,0,1,1,0,2,-0.3596924790668293
4303,0,0,0,2,1,2,-0.34314741745192756
4304,1,0,1,1,1,2,-0.3604803391437294
4305,0,0,1,1,0,2,-0.3415716972981275
4306,0,1,0,0,1,1,-0.3620560592975295
4307,0,0,1,1,1,0,-0.3738739604510307
4308,0,0,1,1,1,2,-0.3596924790668293
4309,1,0,1,0,0,1,-0.3722982402972306
4310,0,0,1,2,1,2,-0.33999597714432733
4311,1,0,0,2,1,2,0.6448291189807728
4312,1,0,0,1,1,2,0.2516869406076329
4313,1,0,1,0,1,1,-0.3596924790668293
4314,1,1,1,1,1,2,-0.3557531786823289
4315,1,1,1,1,0,2,-0.36126819922062947
4316,0,1,1,1,1,0,-0.36599535968202995
4317,0,1,1,2,0,1,-0.36678321975892997
4318,1,0,1,1,0,2,-0.26514926983881965
4319,0,1,1,2,1,1,0.6739799418260758
4320,0,1,1,2,0,1,-0.14460667807310743
4321,0,0,1,1,1,1,-0.34551099768262783
4322,1,0,1,0,1,0,-0.34314741745192756
4323,1,0,0,1,0,1,-0.36126819922062947
4324,1,1,1,1,1,2,-0.3415716972981275
4325,0,0,1,1,1,1,-0.36599535968202995
4326,1,1,0,1,0,1,-0.35890461898992926
4327,1,0,1,0,1,0,-0.357328898836129
4328,0,0,0,0,1,0,-0.3596924790668293
4329,1,1,1,2,1,0,0.9095501048192
4330,1,0,1,1,1,2,2.8358679928398955
4331,0,0,1,1,1,2,-0.3541774585285288
4332,1,1,1,1,1,2,-0.37151038022033045
4333,0,0,1,0,0,0,-0.35811675891302913
4334,1,0,1,1,1,2,1.3995990726510497
4335,0,1,1,2,0,2,-0.2848457717613217
4336,0,1,1,2,0,1,0.6976157441330783
4337,1,0,1,2,1,2,8.114530508070432
4338,1,1,1,2,1,2,5.112783615081127
4339,1,1,0,1,1,1,-0.3730861003741307
4340,0,0,1,1,0,1,-0.35338959845162865
4341,0,0,1,0,1,0,-0.3392081170674272
4342,0,1,1,1,1,0,-0.3604803391437294
4343,1,0,1,0,1,0,-0.3620560592975295
4344,1,0,1,1,1,2,0.2753227429146353
4345,1,0,1,1,1,2,-0.37151038022033045
4346,1,1,1,1,1,2,0.2887163642219367
4347,1,0,1,0,1,0,-0.36363177945132974
4348,0,0,1,1,1,1,-0.3557531786823289
4349,1,1,1,1,1,2,-0.3234509155294256
4350,1,1,1,1,1,0,-0.36678321975892997
4351,0,1,1,1,0,0,-0.34314741745192756
4352,1,0,1,1,1,2,-0.24230132760871737
4353,0,0,1,1,1,2,-0.0350941273839963
4354,1,0,1,1,1,1,0.13035648876502054
4355,0,1,1,1,1,2,0.6818585425950767
4356,0,0,0,0,1,0,-0.3604803391437294
4357,0,1,1,1,1,0,-0.3006029732993233
4358,0,0,1,1,1,0,-0.3652074996051299
4359,0,0,0,0,0,0,-0.3604803391437294
4360,1,1,0,1,1,1,-0.356541038759229
4361,1,1,0,1,1,1,-0.37151038022033045
4362,1,0,1,2,0,2,-0.14775811838070774
4363,0,1,1,2,1,0,-0.36126819922062947
4364,1,1,0,1,1,2,-0.24230132760871737
4365,1,0,1,1,0,2,-0.3557531786823289
4366,1,0,1,1,1,0,0.2532626607614331
4367,0,0,1,0,1,1,-0.36441963952822976
4368,0,0,1,1,1,2,-0.36441963952822976
4369,1,1,0,1,1,2,-0.3195116151449252
4370,0,1,1,1,1,2,-0.3620560592975295
4371,0,0,1,1,1,2,-0.26514926983881965
4372,1,1,1,1,0,1,-0.37151038022033045
4373,0,1,1,1,0,1,0.21386965691642904
4374,0,0,1,1,0,1,1.1522110085044246
4375,0,0,1,1,1,1,-0.3746618205279308
4376,0,1,1,1,1,1,-0.22654412607071578
4377,0,1,1,1,1,1,-0.36363177945132974
4378,0,0,1,0,1,0,-0.3045422736838237
4379,0,0,1,0,1,0,-0.3344809566060267
4380,1,0,1,1,0,2,-0.2793307512230211
4381,0,0,1,1,1,0,-0.3620560592975295
4382,1,0,1,1,1,2,-0.34078383722122735
4383,1,0,1,0,1,1,-0.35811675891302913
4384,1,0,1,1,1,2,-0.3620560592975295
4385,1,1,0,1,0,0,-0.33763239691362706
4386,0,1,0,1,1,2,-0.29036079229962225
4387,0,1,1,2,0,1,0.22647541814683034
4388,0,0,1,1,1,1,-0.357328898836129
4389,0,1,1,1,1,2,-0.35811675891302913
4390,1,0,1,2,1,2,-0.3620560592975295
4391,0,0,0,1,1,2,-0.35811675891302913
4392,1,1,1,0,0,0,-0.3628439193744296
4393,1,0,0,2,1,2,-0.3628439193744296
4394,0,1,1,1,1,1,4.198078065800134
4395,0,0,1,1,0,2,-0.356541038759229
4396,1,0,1,1,1,2,-0.3242387756063257
4397,0,1,0,1,0,0,-0.3037544136069236
4398,1,1,1,0,1,0,-0.3620560592975295
4399,1,0,1,0,1,0,0.5707702717521653
4400,1,0,1,1,1,2,-0.34235955737502755
4401,0,0,1,1,0,1,-0.3620560592975295
4402,1,1,1,1,1,2,-0.26042210937741916
4403,1,0,1,0,0,1,-0.33763239691362706
4404,0,0,1,1,0,0,-0.35811675891302913
4405,0,1,1,0,1,0,-0.3344809566060267
4406,1,0,1,1,1,2,0.001147436153407408
4407,1,1,0,2,0,1,0.20993035653192868
4408,0,0,0,1,1,1,-0.3557531786823289
4409,1,0,1,0,0,0,-0.35890461898992926
4410,1,0,1,0,1,1,-0.35890461898992926
4411,1,0,1,1,1,2,-0.357328898836129
4412,0,0,1,1,0,2,-0.35890461898992926
4413,0,0,0,1,0,0,-0.2556949489160187
4414,1,1,0,2,0,2,-0.22733198614761582
4415,0,0,1,1,1,1,1.490202981494559
4416,0,0,1,1,1,1,1.2057854937336299
4417,0,0,1,1,1,0,-0.3596924790668293
4418,1,1,0,1,1,2,-0.26514926983881965
4419,1,0,1,2,1,0,-0.3549653186054288
4420,1,0,1,0,1,1,-0.3557531786823289
4421,1,1,1,1,0,0,-0.3620560592975295
4422,0,1,1,0,1,1,-0.35890461898992926
4423,1,0,1,1,0,2,-0.3604803391437294
4424,0,1,0,2,1,1,0.1886581344556265
4425,1,0,1,1,1,2,-0.0902443327670019
4426,1,0,1,1,1,0,-0.35338959845162865
4427,1,0,1,2,1,2,-0.33369309652912665
4428,1,0,1,1,1,2,1.175846810811427
4429,0,1,1,2,0,1,0.14926513061062244
4430,1,0,1,1,1,2,8.603791615825381
4431,1,0,1,0,1,2,-0.35338959845162865
4432,1,1,1,2,1,1,-0.3037544136069236
4433,1,1,1,1,1,0,-0.34551099768262783
4434,0,0,1,1,0,1,-0.33763239691362706
4435,0,1,0,1,0,0,-0.3652074996051299
4436,0,0,1,1,0,1,-0.33763239691362706
4437,1,0,1,0,0,0,-0.3620560592975295
4438,0,1,0,2,0,1,-0.37151038022033045
4439,1,1,1,0,1,2,-0.26593712991571977
4440,0,0,1,1,0,1,-0.3596924790668293
4441,0,0,1,1,0,1,1.0726371407375166
4442,1,0,1,1,0,2,-0.36599535968202995
4443,0,0,1,2,0,1,-0.1729696408415103
4444,0,1,1,1,1,0,-0.36678321975892997
4445,1,1,1,1,1,2,0.3210186273748399
4446,0,1,1,2,1,2,1.323176645191742
4447,1,0,1,1,0,1,-0.18242396176431128
4448,0,0,1,1,1,1,0.15005299068752256
4449,1,0,1,0,1,2,-0.35890461898992926
4450,1,0,1,2,1,2,-0.3628439193744296
4451,1,1,1,0,1,2,0.32653364791314055
4452,0,0,0,0,1,0,-0.3541774585285288
4453,0,0,1,1,1,2,-0.36363177945132974
4454,1,0,1,0,1,0,-0.3596924790668293
4455,0,0,1,1,0,1,0.8362791176674925
4456,0,0,1,1,1,1,-0.3596924790668293
4457,1,0,1,1,1,2,-0.33763239691362706
4458,1,0,1,0,1,2,0.4919842640621574
4459,0,1,1,1,0,1,-0.37623754068173093
4460,0,1,1,1,1,2,-0.35811675891302913
4461,0,0,1,1,1,1,-0.336844536836727
4462,0,1,1,1,1,0,-0.3604803391437294
4463,0,0,1,1,1,1,-0.357328898836129
4464,1,0,1,1,1,1,-0.29430009268412266
4465,0,0,1,0,1,0,-0.33763239691362706
4466,1,1,1,1,1,2,0.5534373500603637
4467,0,0,1,1,0,0,-0.3652074996051299
4468,1,0,1,1,1,2,0.8347033975136922
4469,1,1,1,0,1,1,1.0923336426600183
4470,0,0,1,1,1,0,-0.357328898836129
4471,0,0,1,2,1,0,-0.356541038759229
4472,1,0,1,1,1,2,-0.36678321975892997
4473,1,0,1,1,1,2,-0.3596924790668293
4474,0,0,0,0,1,1,-0.14381881799620733
4475,0,1,1,2,0,1,-0.3155723147604248
4476,0,1,1,2,1,2,1.8723151187910978
4477,0,0,0,1,0,0,-0.35890461898992926
4478,0,1,0,0,0,0,-0.35811675891302913
4479,0,0,0,1,1,2,-0.3549653186054288
4480,1,1,1,1,1,1,-0.22181696560931527
4481,1,0,1,1,0,2,-0.36126819922062947
4482,0,0,1,1,1,1,-0.3604803391437294
4483,1,1,1,2,1,1,-0.3557531786823289
4484,0,0,0,0,0,1,0.20441533599362807
4485,1,1,1,1,1,0,-0.28405791168442157
4486,0,0,1,2,0,2,-0.3392081170674272
4487,0,1,1,2,0,1,-0.36599535968202995
4488,1,0,1,1,1,2,-0.3620560592975295
4489,1,0,1,1,1,2,3.2384644921358365
4490,0,1,0,1,0,0,-0.33999597714432733
4491,0,1,0,1,0,1,1.836861415330594
4492,0,0,0,1,1,1,-0.3439352775288277
4493,0,1,1,1,0,0,-0.36599535968202995
4494,0,0,1,1,0,0,-0.3730861003741307
4495,0,1,1,1,1,2,-0.36678321975892997
4496,0,0,1,1,1,0,-0.3604803391437294
4497,0,0,1,1,1,1,-0.30690585391452396
4498,1,0,1,1,1,2,-0.3234509155294256
4499,0,1,1,1,1,1,-0.3722982402972306
4500,0,0,1,1,1,0,-0.3045422736838237
4501,0,0,1,1,1,2,3.782875805273792
4502,0,1,0,0,0,1,0.8543998994361942
4503,0,1,0,1,1,0,-0.3730861003741307
4504,0,1,1,2,1,0,-0.3234509155294256
4505,0,1,1,1,1,2,2.8350801327629953
4506,1,0,1,1,1,2,-0.33999597714432733
4507,1,0,1,1,1,2,0.11223570699631871
4508,1,1,1,1,0,2,0.36198735137364413
4509,0,1,0,2,1,0,-0.3541774585285288
4510,1,0,0,0,1,2,-0.3392081170674272
4511,1,1,1,1,1,1,-0.35890461898992926
4512,0,0,0,1,0,1,-0.0784264316135007
4513,0,1,0,1,1,1,0.10908426668871836
4514,1,0,0,0,0,0,-0.357328898836129
4515,0,0,1,1,0,0,-0.36126819922062947
4516,0,0,0,1,0,0,-0.35811675891302913
4517,1,1,1,2,1,2,-0.3549653186054288
4518,1,0,1,1,1,2,-0.33999597714432733
4519,0,1,0,0,0,0,-0.37151038022033045
4520,0,1,1,1,1,2,-0.1256980362275055
4521,1,1,1,1,1,0,-0.3242387756063257
4522,0,0,1,1,0,1,-0.35338959845162865
4523,0,0,1,1,1,1,-0.3518138782978285
4524,0,0,0,1,1,2,-0.3195116151449252
4525,1,1,0,1,1,0,-0.3234509155294256
4526,1,1,0,1,0,0,-0.3541774585285288
4527,1,0,1,1,0,2,-0.3628439193744296
4528,1,0,1,0,1,1,2.991864288066111
4529,0,1,0,1,0,1,-0.36363177945132974
4530,0,1,1,1,1,1,0.3596237711429439
4531,1,1,1,1,1,2,-0.3652074996051299
4532,1,1,1,2,1,1,-0.35890461898992926
4533,0,1,1,1,1,1,-0.36441963952822976
4534,0,1,1,1,1,1,1.9101324024823017
4535,1,0,1,0,1,2,4.235895349491338
4536,0,1,1,0,1,1,-0.35338959845162865
4537,1,1,1,2,0,2,0.8733085412817961
4538,0,0,0,1,1,2,-0.3628439193744296
4539,1,0,0,1,1,2,-0.15012169861140798
4540,1,1,1,1,0,2,-0.357328898836129
4541,0,1,1,1,1,1,-0.35811675891302913
4542,0,0,1,1,1,1,2.118127462783923
4543,1,0,1,1,0,2,0.11459928722701895
4544,0,0,1,0,1,1,0.04605546053671197
4545,1,0,1,1,0,2,0.22568755806993024
4546,0,1,1,1,0,1,-0.3526017383747285
4547,0,0,1,1,1,2,0.7204636863631805
4548,1,1,1,1,1,2,0.4391976389098519
4549,0,1,1,0,1,1,-0.1690303404570099
4550,0,1,0,2,0,0,-0.3738739604510307
4551,1,1,1,1,0,2,-0.36363177945132974
4552,1,0,1,2,1,2,5.680042870449184
4553,0,0,1,1,0,1,-0.3415716972981275
4554,1,1,0,1,1,1,-0.3415716972981275
4555,0,1,1,0,0,1,-0.3730861003741307
4556,1,1,0,1,1,0,-0.3439352775288277
4557,0,1,0,1,1,1,-0.3746618205279308
4558,0,0,1,1,1,0,0.4738634822934555
4559,1,0,1,0,1,1,-0.2336348667628165
4560,1,1,0,1,0,2,-0.36441963952822976
4561,0,0,0,1,0,2,-0.3392081170674272
4562,0,0,0,2,1,1,-0.3730861003741307
4563,1,0,1,1,1,0,1.3294795258069425
4564,0,0,0,1,0,0,-0.3557531786823289
4565,0,1,1,1,1,0,-0.36599535968202995
4566,0,0,1,1,0,1,-0.3620560592975295
4567,1,0,1,0,0,1,0.08072130392031548
4568,1,0,1,0,1,2,-0.3730861003741307
4569,0,1,1,2,1,1,-0.20369618384061344
4570,1,0,1,0,1,1,-0.35890461898992926
4571,1,0,1,0,1,1,-0.3620560592975295
4572,1,0,1,1,1,2,0.7086457852096792
4573,0,0,1,1,0,1,-0.35338959845162865
4574,0,1,0,1,0,0,-0.3596924790668293
4575,1,0,1,1,1,0,-0.3620560592975295
4576,0,1,1,2,1,1,-0.1776968013029108
4577,1,0,1,1,0,2,-0.1020622339205031
4578,1,0,0,1,1,1,-0.36126819922062947
4579,0,0,1,0,1,1,-0.35890461898992926
4580,1,0,0,0,0,1,-0.3604803391437294
4581,0,0,1,1,1,2,-0.1690303404570099
4582,1,1,1,2,1,2,-0.3210873352987254
4583,0,1,1,1,0,0,-0.3392081170674272
4584,0,0,1,0,1,1,-0.36126819922062947
4585,1,0,0,1,1,0,-0.3557531786823289
4586,0,0,1,1,0,0,-0.34235955737502755
4587,0,1,0,2,1,0,-0.3628439193744296
4588,0,1,1,0,1,2,-0.24072560745491722
4589,0,0,1,2,0,0,-0.357328898836129
4590,1,0,1,1,1,2,0.2516869406076329
4591,0,0,1,1,1,2,-0.33526881668292685
4592,0,1,0,2,1,1,-0.3620560592975295
4593,0,0,1,0,1,0,-0.357328898836129
4594,1,0,1,1,1,0,-0.2958758128379228
4595,1,0,1,0,0,1,0.6574348802111741
4596,0,1,1,1,0,0,-0.3541774585285288
4597,0,1,1,1,1,1,-0.37151038022033045
4598,0,0,1,1,1,0,-0.33999597714432733
4599,1,1,1,2,1,2,0.06181266207471356
4600,0,0,1,1,0,0,-0.34235955737502755
4601,0,0,1,1,1,0,-0.33605667675982687
4602,1,0,0,1,1,2,0.11223570699631871
4603,0,1,1,2,0,0,-0.35890461898992926
4604,1,1,1,0,1,1,-0.13121305676580605
4605,0,0,1,1,0,2,-0.2714521504540203
4606,0,1,1,2,0,0,-0.3730861003741307
4607,1,0,1,1,1,0,-0.20684762414821375
4608,1,0,1,0,1,1,-0.07448713122900029
4609,1,1,0,1,1,1,-0.35811675891302913
4610,1,0,0,1,1,2,-0.3392081170674272
4611,1,1,1,1,0,1,-0.3541774585285288
4612,0,1,1,2,1,0,-0.3604803391437294
4613,1,0,1,1,1,1,-0.3596924790668293
4614,0,0,1,1,1,0,-0.3155723147604248
4615,1,0,1,0,0,1,-0.3738739604510307
4616,1,0,1,1,0,2,-0.36993466006653036
4617,1,1,1,1,1,2,0.2485355003000326
4618,0,0,1,0,0,2,-0.36126819922062947
4619,0,0,1,1,0,0,-0.3557531786823289
4620,0,0,0,2,0,0,-0.19030256253331207
4621,0,0,0,1,0,1,-0.36363177945132974
4622,1,1,1,0,1,1,-0.013821905307694136
4623,1,1,1,0,0,1,-0.3722982402972306
4624,0,0,0,2,1,2,0.7590688301312845
4625,0,0,1,1,1,0,-0.31005729422212425
4626,0,0,1,0,1,0,-0.3604803391437294
4627,0,0,0,1,0,1,-0.33842025699052714
4628,0,1,1,2,0,0,-0.36678321975892997
4629,1,0,1,0,0,1,-0.35811675891302913
4630,1,0,1,1,1,1,0.5140443462153595
4631,0,1,1,1,0,0,-0.36678321975892997
4632,1,0,1,1,0,2,-0.3557531786823289
4633,1,0,1,0,1,1,-0.28248219153062143
4634,1,1,1,2,0,0,-0.32502663568322576
4635,0,0,1,1,1,1,-0.3628439193744296
4636,1,0,0,1,0,1,-0.07448713122900029
4637,0,1,0,1,0,1,-0.22654412607071578
4638,0,0,1,0,1,1,-0.356541038759229
4639,0,1,0,1,1,0,-0.35890461898992926
4640,1,1,1,0,0,1,-0.37151038022033045
4641,0,1,0,2,0,0,-0.3596924790668293
4642,0,0,1,0,1,1,-0.336844536836727
4643,1,0,1,0,0,1,-0.35338959845162865
4644,1,0,1,1,1,2,3.1502241635230273
4645,1,1,1,1,1,2,0.5494980496758631
4646,0,1,1,2,1,2,-0.3730861003741307
4647,0,0,1,0,1,1,-0.34314741745192756
4648,0,0,1,2,1,1,-0.20212046368681327
4649,1,1,0,1,1,0,-0.35338959845162865
4650,1,0,1,0,1,0,-0.2454527679163177
4651,0,0,1,1,1,2,0.606223975212669
4652,0,0,1,0,1,0,-0.35890461898992926
4653,0,1,0,1,0,1,-0.3652074996051299
4654,0,0,1,1,1,1,-0.11939515561230485
4655,0,1,1,2,0,1,-0.3557531786823289
4656,0,1,1,2,1,1,-0.36363177945132974
4657,0,0,1,1,0,2,-0.35890461898992926
4658,1,1,1,1,0,2,-0.3620560592975295
4659,1,0,1,1,1,2,-0.35890461898992926
4660,0,1,1,2,0,1,-0.3029665535300235
4661,0,0,1,1,0,1,-0.33763239691362706
4662,1,0,1,1,1,2,0.2847770638374363
4663,0,0,1,1,0,0,-0.3163601748373249
4664,1,0,1,1,0,1,-0.3541774585285288
4665,0,0,0,1,1,1,-0.35811675891302913
4666,0,0,1,0,1,0,-0.19975688345611303
4667,0,0,1,1,1,1,-0.357328898836129
4668,0,1,1,1,0,0,-0.3730861003741307
4669,0,1,1,2,1,0,-0.3604803391437294
4670,1,1,1,1,1,2,-0.3596924790668293
4671,1,0,1,0,1,1,-0.37623754068173093
4672,0,1,1,2,1,0,1.1120301445825205
4673,0,1,1,1,0,1,-0.3526017383747285
4674,0,0,1,1,0,0,-0.36126819922062947
4675,1,0,1,1,0,2,-0.33999597714432733
4676,1,0,1,2,1,2,-0.3415716972981275
4677,1,1,1,0,1,2,-0.3604803391437294
4678,0,1,1,1,0,1,-0.33999597714432733
4679,0,1,0,1,0,0,-0.32502663568322576
4680,1,0,1,1,1,2,-0.3722982402972306
4681,1,1,1,1,0,2,-0.24624062799321772
4682,0,1,1,2,1,2,-0.28169433145372136
4683,1,0,1,1,0,2,1.0426984578153133
4684,1,0,0,1,0,1,-0.34235955737502755
4685,0,1,1,0,1,2,0.9520945489718042
4686,1,1,1,1,1,1,-0.28405791168442157
4687,1,0,1,2,1,2,-0.36678321975892997
4688,0,1,1,1,1,1,-0.36678321975892997
4689,1,0,1,1,1,2,-0.15248527884210822
4690,1,1,1,2,0,1,-0.3596924790668293
4691,0,1,1,1,0,1,-0.1485459784576078
4692,1,1,1,1,1,1,-0.28169433145372136
4693,0,0,1,0,1,1,0.3115643064520389
4694,1,0,1,0,1,1,0.2863527839912365
4695,0,0,1,1,1,2,0.31944290722103985
4696,1,0,1,0,1,2,-0.356541038759229
4697,1,0,1,0,0,1,-0.3526017383747285
4698,1,1,0,1,1,1,-0.35890461898992926
4699,0,1,1,1,1,2,0.005086736537907787
4700,1,0,1,2,1,1,-0.3604803391437294
4701,1,0,1,0,1,1,-0.3652074996051299
4702,1,1,1,1,1,2,-0.36126819922062947
4703,1,1,1,2,1,2,3.134466961985026
4704,1,0,1,1,1,2,-0.3549653186054288
4705,0,0,1,0,1,1,-0.3258144957601259
4706,0,1,1,1,1,1,-0.3604803391437294
4707,1,1,1,2,0,1,-0.33999597714432733
4708,0,0,1,1,0,1,-0.0335184072301961
4709,1,1,1,1,1,2,0.5739217120597656
4710,0,0,1,1,1,1,0.25247480068453293
4711,1,0,1,1,1,2,2.1638233472441275
4712,0,1,0,2,1,2,2.3883634691606503
4713,0,1,0,1,1,0,-0.36599535968202995
4714,0,0,1,1,1,2,-0.3218751953756254
4715,0,1,1,0,1,0,-0.357328898836129
4716,1,0,1,1,1,0,-0.09103219284390197
4717,1,0,1,0,0,1,-0.3620560592975295
4718,0,0,0,0,0,0,-0.36599535968202995
4719,0,1,1,1,1,0,-0.34235955737502755
4720,1,1,1,0,1,1,-0.3722982402972306
4721,1,1,1,0,1,1,0.3816838532961461
4722,1,1,1,0,1,2,-0.020124785922894756
4723,1,0,1,1,1,2,-0.33842025699052714
4724,1,1,1,2,1,1,-0.20527190399441358
4725,0,0,1,1,0,2,-0.3447231376057278
4726,1,0,1,1,0,2,0.37932027306544586
4727,0,0,1,1,1,0,-0.35811675891302913
4728,0,0,1,0,1,0,-0.356541038759229
4729,0,0,1,1,1,0,-0.3738739604510307
4730,0,1,1,2,1,1,-0.36599535968202995
4731,0,0,1,0,1,0,-0.36441963952822976
4732,1,1,0,0,1,0,-0.33369309652912665
4733,1,1,1,1,1,1,-0.3557531786823289
4734,1,0,0,1,0,1,-0.28563363183822177
4735,0,0,1,0,1,1,1.3854175912668483
4736,1,0,0,1,1,2,-0.26278568960811943
4737,0,1,0,1,0,0,-0.3652074996051299
4738,1,0,1,2,1,2,-0.37151038022033045
4739,0,0,1,1,0,2,-0.3392081170674272
4740,0,1,1,2,1,2,-0.26593712991571977
4741,1,0,1,2,1,1,0.24932336037693265
4742,0,0,0,1,0,1,-0.35811675891302913
4743,1,1,1,1,1,0,-0.356541038759229
4744,1,0,1,0,1,1,-0.3628439193744296
4745,1,0,1,1,1,1,0.020843938075909434
4746,0,0,1,1,0,1,-0.3722982402972306
4747,1,0,1,1,1,2,0.1295686286881205
4748,1,0,1,1,1,1,-0.3596924790668293
4749,0,1,1,2,1,2,-0.3604803391437294
4750,0,0,1,0,1,0,-0.3722982402972306
4751,0,1,1,0,0,0,-0.356541038759229
4752,0,1,1,2,0,0,-0.33999597714432733
4753,0,0,1,1,0,2,-0.3628439193744296
4754,1,1,1,0,1,1,-0.33369309652912665
4755,0,1,1,1,1,0,-0.356541038759229
4756,1,0,1,1,0,2,-0.357328898836129
4757,1,1,1,1,1,1,-0.3620560592975295
4758,0,1,1,1,1,1,-0.3541774585285288
4759,0,0,1,0,0,0,0.6416776786731726
4760,0,1,0,0,0,0,-0.3596924790668293
4761,0,1,1,1,1,1,-0.356541038759229
4762,1,1,1,1,1,1,-0.3549653186054288
4763,0,1,1,2,1,1,-0.3596924790668293
4764,0,0,0,1,1,0,-0.3604803391437294
4765,1,0,1,0,1,1,-0.307693713991424
4766,1,0,1,1,1,1,-0.3620560592975295
4767,0,1,1,1,1,1,-0.3604803391437294
4768,0,1,1,1,1,0,-0.35890461898992926
4769,0,1,1,1,1,1,-0.3620560592975295
4770,1,0,1,0,1,1,-0.36599535968202995
4771,0,1,0,2,0,0,-0.3447231376057278
4772,1,0,1,1,1,1,-0.3596924790668293
4773,0,0,1,2,1,2,-0.35338959845162865
4774,0,1,1,1,1,2,-0.3557531786823289
4775,0,0,1,1,1,1,-0.3722982402972306
4776,1,1,1,1,1,0,-0.356541038759229
4777,1,1,1,1,1,2,1.3420852870373439
4778,0,0,1,1,1,0,-0.36126819922062947
4779,0,1,1,1,0,0,-0.356541038759229
4780,1,1,1,1,1,0,0.32417006768244033
4781,0,1,0,2,1,2,4.497464895022165
4782,1,0,1,1,1,1,0.5132564861384595
4783,0,0,1,1,1,1,-0.3675710798358301
4784,0,0,0,1,1,0,-0.3210873352987254
4785,0,1,0,1,0,0,-0.356541038759229
4786,1,1,1,1,1,1,-0.3541774585285288
4787,0,0,0,1,0,0,-0.3604803391437294
4788,0,0,1,1,0,1,-0.3234509155294256
4789,0,1,1,2,0,1,-0.3730861003741307
4790,0,1,0,2,1,1,0.7622202704388849
4791,1,1,1,0,1,2,-0.3596924790668293
4792,0,0,1,1,1,0,1.000154013662709
4793,0,1,1,2,0,0,-0.3738739604510307
4794,0,0,0,1,0,0,-0.357328898836129
4795,0,1,0,1,0,0,-0.3596924790668293
4796,0,1,0,1,0,2,-0.3628439193744296
4797,1,1,1,1,1,2,-0.3652074996051299
4798,0,1,1,1,1,0,-0.3258144957601259
4799,0,0,1,2,1,1,-0.33999597714432733
4800,1,0,1,0,1,2,0.5636795310600646
4801,0,1,0,0,1,1,0.3178671870672396
4802,0,0,1,1,1,2,1.8699515385603975
4803,1,0,1,1,1,2,-0.3620560592975295
4804,1,0,0,1,1,2,-0.3620560592975295
4805,0,0,1,2,0,1,-0.36363177945132974
4806,1,1,1,0,1,1,0.5526494899834634
4807,0,0,1,1,0,0,-0.35338959845162865
4808,1,0,1,0,0,0,-0.35890461898992926
4809,1,0,1,2,1,2,0.9654881702791056
4810,1,1,0,2,1,1,-0.3754496806048309
4811,0,1,1,2,1,2,4.127170658879127
4812,1,0,1,1,1,2,-0.3596924790668293
4813,1,0,1,1,0,2,-0.26436140976191963
4814,0,0,1,2,0,1,0.8110675952066898
4815,1,0,1,0,1,1,3.1596784844458283
4816,1,1,1,0,0,2,-0.336844536836727
4817,1,1,0,1,1,1,-0.37623754068173093
4818,1,1,1,1,0,1,-0.36126819922062947
4819,1,0,1,0,1,1,-0.2785428911461211
4820,0,0,1,0,1,0,-0.3392081170674272
4821,1,0,1,2,0,1,0.17841595345592545
4822,1,0,1,2,1,2,-0.36363177945132974
4823,0,0,1,1,1,2,-0.35890461898992926
4824,0,1,1,1,1,1,-0.34235955737502755
4825,1,0,0,1,0,0,-0.357328898836129
4826,1,1,1,1,1,1,-0.35890461898992926
4827,0,0,1,1,0,2,-0.2809064713768213
4828,1,0,1,2,1,2,-0.3604803391437294
4829,0,0,0,1,0,0,-0.29902725314552314
4830,0,1,1,0,1,1,-0.3652074996051299
4831,0,1,1,1,1,2,-0.36126819922062947
4832,0,0,1,2,1,2,-0.3596924790668293
4833,0,1,1,0,1,2,-0.3604803391437294
4834,1,1,1,1,1,1,0.30368570568303815
4835,0,1,1,0,0,0,-0.35890461898992926
4836,0,0,1,1,0,2,-0.3596924790668293
4837,1,0,1,1,1,2,-0.3596924790668293
4838,0,0,1,2,0,2,-0.35811675891302913
4839,1,0,0,1,1,2,1.4216591548042519
4840,0,0,1,1,0,1,-0.357328898836129
4841,1,0,1,2,1,2,-0.19109042261021214
4842,0,0,1,0,1,1,0.30683714599063844
4843,1,0,0,1,1,2,-0.3541774585285288
4844,1,1,0,1,1,1,-0.3604803391437294
4845,0,1,1,1,1,2,-0.356541038759229
4846,0,1,1,1,0,1,-0.3620560592975295
4847,0,0,1,2,1,2,0.5298015477533612
4848,1,0,1,1,1,2,0.47307562221655547
